"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1470","Should be able to get text from an element","","Fri Feb 20 16:54:19 UTC 2026","passed","Fri Feb 20 16:54:21 UTC 2026","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","getText"
"","633","Parameterised test to get current URL of : ""https://www.selenium.dev/""","","Fri Feb 20 16:55:16 UTC 2026","passed","Fri Feb 20 16:55:17 UTC 2026","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getCurrentUrl"
"","1552","Should be able to clear the text from an input field","","Fri Feb 20 16:54:26 UTC 2026","passed","Fri Feb 20 16:54:27 UTC 2026","","com.cdTester.tests.selenium.web.elements.InteractionTest","com.cdTester.tests.selenium.web.elements.InteractionTest","clearText"
"","364","Should be able to add a resident credential when setHasUserVerification=true","","Fri Feb 20 16:55:13 UTC 2026","passed","Fri Feb 20 16:55:13 UTC 2026","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testCreateAndAddResidentialKey"
"","2603","Should be able to find box using fluent wait","","Fri Feb 20 16:53:39 UTC 2026","passed","Fri Feb 20 16:53:41 UTC 2026","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","explicitWithOptions"
"","774","Should be able to Upload a png file","","Fri Feb 20 16:54:11 UTC 2026","passed","Fri Feb 20 16:54:12 UTC 2026","","com.cdTester.tests.selenium.web.elements.FileUploadTest","com.cdTester.tests.selenium.web.elements.FileUploadTest","fileUploadTest"
"","595","Should be able to add a same site cookie","","Fri Feb 20 16:55:39 UTC 2026","passed","Fri Feb 20 16:55:40 UTC 2026","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","sameSiteCookie"
"","682","Should be able shrink the scale to fit on a page","","Fri Feb 20 16:55:06 UTC 2026","passed","Fri Feb 20 16:55:06 UTC 2026","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","TestShrinkToFit"
"","1518","Button input should be enabled","","Fri Feb 20 16:54:12 UTC 2026","passed","Fri Feb 20 16:54:13 UTC 2026","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","isEnabled"
"","1512","Should be able to send keys to a focused element using Actions","","Fri Feb 20 16:53:43 UTC 2026","passed","Fri Feb 20 16:53:45 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysFocused"
"","2032","Should not be able to read the default text in a prompt","","Fri Feb 20 16:54:44 UTC 2026","passed","Fri Feb 20 16:54:46 UTC 2026","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","promptDefaultInputTest"
